##########################################################################################
# SDO/AIA Filament Eruption Catalog
# Website: http://aia.cfa.harvard.edu/filament/
###
# Height-Time Kinematics Entry for ID No. 0881
# Entry URL: http://aia.cfa.harvard.edu/filament/index.html?search=0881
####
No fit for this entry.
##########################################################################################
# Data Key:
# TIME = Time in UT
# HEIGHT = Measured height in arcsec along trajectory slice starting from an initial radial height of 0.015 rsun (14.239 arcsec)
# COORD = [x,y] coordinate for HEIGHT in arcsec
####
# Data Info:
# Observation Start = 2014-02-18T08:00:31.120
# km per arcsec = 717.27446
##########################################################################################
TIME	HEIGHT	COORD
2014-02-18T18:50:31.120	125.83	[-415.41086,-1020.10992]
2014-02-18T18:55:31.120	128.72	[-417.42267,-1022.18823]
2014-02-18T19:00:31.120	132.33	[-419.93735,-1024.78625]
2014-02-18T19:05:31.130	135.95	[-422.45203,-1027.38416]
2014-02-18T19:10:31.120	139.57	[-424.96671,-1029.98218]
2014-02-18T19:15:31.120	141.73	[-426.47549,-1031.54102]
2014-02-18T19:20:31.120	144.63	[-428.48724,-1033.61938]
2014-02-18T19:25:31.120	148.24	[-431.00192,-1036.21729]
2014-02-18T19:30:31.120	167.77	[-444.58118,-1050.24646]
2014-02-18T19:35:31.130	169.94	[-446.09003,-1051.80518]
2014-02-18T19:40:31.120	170.66	[-446.59296,-1052.32483]
2014-02-18T19:45:31.120	170.66	[-446.59296,-1052.32483]
2014-02-18T19:50:31.120	136.67	[-422.95496,-1027.90381]
2014-02-18T19:55:31.120	147.52	[-430.49899,-1035.69775]
2014-02-18T20:16:19.120	166.32	[-443.57532,-1049.20728]
2014-02-18T20:24:07.120	182.95	[-455.14288,-1061.15796]
2014-02-18T20:31:19.120	190.18	[-460.17224,-1066.35400]
2014-02-18T20:36:19.130	195.97	[-464.19571,-1070.51074]
2014-02-18T20:41:19.130	202.48	[-468.72214,-1075.18701]
2014-02-18T20:46:19.130	208.26	[-472.74557,-1079.34387]
2014-02-18T20:51:19.120	212.60	[-475.76321,-1082.46143]
2014-02-18T20:56:19.120	219.11	[-480.28967,-1087.13782]
2014-02-18T21:02:19.130	224.17	[-483.81024,-1090.77502]
2014-02-18T21:07:19.130	226.34	[-485.31903,-1092.33374]
2014-02-18T21:12:19.130	229.23	[-487.33078,-1094.41211]
2014-02-18T21:17:19.130	235.74	[-491.85718,-1099.08850]
2014-02-18T21:22:19.130	238.63	[-493.86896,-1101.16687]
2014-02-18T21:27:19.140	240.08	[-494.87482,-1102.20605]
2014-02-18T21:32:19.130	226.34	[-485.31903,-1092.33374]
2014-02-18T21:37:19.120	258.16	[-507.44824,-1115.19604]
2014-02-18T21:42:19.130	260.33	[-508.95703,-1116.75476]
2014-02-18T21:47:19.130	262.50	[-510.46582,-1118.31360]
2014-02-18T21:52:19.130	265.39	[-512.47760,-1120.39197]
2014-02-18T21:57:19.140	269.73	[-515.49518,-1123.50952]
2014-02-18T22:02:19.130	272.62	[-517.50696,-1125.58789]
2014-02-18T22:07:19.130	274.07	[-518.51282,-1126.62720]
2014-02-18T22:12:19.140	283.47	[-525.05103,-1133.38196]
2014-02-18T22:17:19.130	291.42	[-530.58325,-1139.09741]
2014-02-18T22:22:19.130	292.15	[-531.08618,-1139.61707]
2014-02-18T22:27:19.140	293.59	[-532.09210,-1140.65625]
2014-02-18T22:32:19.130	299.38	[-536.11560,-1144.81299]
2014-02-18T22:37:19.130	303.72	[-539.13318,-1147.93066]
2014-02-18T22:42:19.130	309.50	[-543.15668,-1152.08740]
2014-02-18T22:47:19.130	312.39	[-545.16846,-1154.16577]
2014-02-18T22:52:19.130	306.61	[-541.14490,-1150.00903]
2014-02-18T22:57:19.130	312.39	[-545.16846,-1154.16577]
2014-02-18T23:02:19.130	318.90	[-549.69482,-1158.84216]
2014-02-18T23:07:19.120	326.86	[-555.22717,-1164.55774]
2014-02-18T23:12:19.120	331.92	[-558.74768,-1168.19482]
2014-02-18T23:17:19.120	332.64	[-559.25061,-1168.71448]
2014-02-18T23:22:19.130	326.86	[-555.22717,-1164.55774]
2014-02-18T23:27:19.120	336.26	[-561.76532,-1171.31250]
2014-02-18T23:32:19.120	347.83	[-569.81232,-1179.62598]
