##########################################################################################
# SDO/AIA Filament Eruption Catalog
# Website: http://aia.cfa.harvard.edu/filament/
###
# Height-Time Kinematics Entry for ID No. 0581
# Entry URL: http://aia.cfa.harvard.edu/filament/index.html?search=0581
####
No fit for this entry.
##########################################################################################
# Data Key:
# TIME = Time in UT
# HEIGHT = Measured height in arcsec along trajectory slice starting from an initial radial height of 0.015 rsun (14.562 arcsec)
# COORD = [x,y] coordinate for HEIGHT in arcsec
####
# Data Info:
# Observation Start = 2012-11-28T15:00:31.120
# km per arcsec = 715.79064
##########################################################################################
TIME	HEIGHT	COORD
2012-11-28T19:23:55.120	22.071	[1006.4,-6.29597]
2012-11-28T19:25:55.120	31.390	[1014.2,-11.36094]
2012-11-28T19:27:55.120	46.104	[1026.6,-19.35825]
2012-11-28T19:29:55.120	61.799	[1039.8,-27.88873]
2012-11-28T19:31:55.120	79.947	[1055.0,-37.75209]
2012-11-28T19:33:55.120	101.53	[1073.1,-49.48148]
2012-11-28T19:35:55.120	126.54	[1094.1,-63.07693]
2012-11-28T19:37:55.120	148.61	[1112.6,-75.07291]
2012-11-28T19:39:55.120	165.78	[1127.1,-84.40310]
2012-11-28T19:41:55.120	188.83	[1146.4,-96.93223]
2012-11-28T19:43:55.120	223.16	[1175.2,-115.59263]
2012-11-28T19:45:55.120	229.54	[1180.6,-119.05813]
2012-11-28T19:47:55.120	201.09	[1156.7,-103.59663]
2012-11-28T19:49:55.120	235.92	[1185.9,-122.52367]
