##########################################################################################
# SDO/AIA Filament Eruption Catalog
# Website: http://aia.cfa.harvard.edu/filament/
# IDL save file: http://aia.cfa.harvard.edu/filament/catalog_table.sav
###
# Column Headers:
#  ID = Catalog ID number
# Start = Start time (UT)
# _End = End time (UT)
# X = X coordinate (arcsec)
# Y = Y coordinate (arcsec)
# Rating = Arbitrary interest rating from 1 to 5. -1 indicates a duplicate event.
# Type = Active Region (AR), Intermediate (IP), Quescient (QS), or Polar Crown (PC)
# Eruption = Full (F), Partial (P), or Confined (C)
# Symmetry = Symmetric (S) or Asymmetric (A)
# Direction = Radial (R), Non-radial (NR), or Sideways (S)
# Twist = Yes (Y) or No (N) for apparent twist motions
# Writhe = Yes (Y) or No (N) for apparent writhing motions
# Threads = Yes (Y) or No (N) for vertical threads
# Cavity = Yes (Y), No (N), or During (D) for presence of a coronal cavity
# Flare = Flares within movie FOV. "?" indicates flares without location info.
# CME = Yes (Y), No (N), or a CME speed number
# Box = [x1,x2,y1,y2] HEK box coordinates (arcsec)
# AIA_FOV = [x1,x2,y1,y2] Catalog movie box coordinates (pixels)
# HEK_Link = IVO ID link for the HEK event
# Cat_Link = URL for catalog entry
##########################################################################################
ID	START	_END	X	Y	RATING	TYPE	ERUPTION	SYMMETRY	DIRECTION	TWIST	WRITHE	THREADS	CAVITY	FLARE	CME	BOX	AIA_FOV	HEK_LINK	CAT_LINK
0542	2012-08-27T08:40:03	2012-08-27T11:50:03	977	-311	4.0	IP	P	A	R	Y	N	Y	N	1?	0210	[725,1228,-610,-13]	[2176,4095,989,2068]	ivo://helio-informatics.org/FE211_WeiLiu_20120828_222014	http://aia.cfa.harvard.edu/filament/index.html?search=0542
0543	2012-08-31T17:00:03	2012-08-31T22:18:03	-492	-311	5.0	IP?	F	S?	R	Y	N	N	N	C8.4	0644	[-1211,227,-715,93]	[31,2426,857,2202]	ivo://helio-informatics.org/FEMET_halocme_20120901_013402	http://aia.cfa.harvard.edu/filament/index.html?search=0543
0544	-	-	-	-	-1	-	-	-	-	-	-	-	-	-	-	-	-	ivo://helio-informatics.org/FE304_halocme_20120904_050129	-
0545	2012-09-02T13:20:23	2012-09-02T16:20:23	671	199	3.0	AR	P	A?	R?	Y	N	N	N	N	N?	[-124,1466,-248,645]	[1446,4095,1634,3123]	ivo://helio-informatics.org/FE304_halocme_20120907_160456	http://aia.cfa.harvard.edu/filament/index.html?search=0545
0546	2012-09-04T22:04:35	2012-09-05T03:16:35	-228	-924	3.0	PC	P	A?	R	N	N	Y	N	2?	0679	[-451,-5,-1161,-687]	[709,2628,0,1079]	ivo://helio-informatics.org/FEMET_KarelSchrijver_20120906_002848	http://aia.cfa.harvard.edu/filament/index.html?search=0546
0547	2012-09-09T17:26:03	2012-09-09T19:56:03	438	-508	3.0	QS	P	S	R	N?	N	N	N	1?	N	[252,625,-649,-366]	[2139,3418,843,1562]	ivo://helio-informatics.org/FE304_AnnaMalanushenko_20120912_022405	http://aia.cfa.harvard.edu/filament/index.html?search=0547
0548	2012-09-15T05:00:03	2012-09-15T06:00:03	-520	897	1.0	PC	F	S	R	N	N	N	N?	N	0548	[-885,-156,684,1110]	[541,1820,3184,3903]	ivo://helio-informatics.org/FE304_MarkCheung_20120921_230731	http://aia.cfa.harvard.edu/filament/index.html?search=0548
0549	2012-09-16T21:00:03	2012-09-17T05:20:03	958	443	3.0	AR	P	S?	S	Y	Y	Y	D	N	0278	[693,1223,162,723]	[2176,4095,2246,3325]	ivo://helio-informatics.org/FE171_MarkCheung_20120921_225536	http://aia.cfa.harvard.edu/filament/index.html?search=0549
0550	2012-09-20T00:00:03	2012-09-20T02:00:03	135	1003	2.0	PC	O	A	R	Y	N	N	Y?	1?	N	[-361,631,768,1237]	[1314,3233,3016,4095]	ivo://helio-informatics.org/FEMET_GregSlater_20120921_232840	http://aia.cfa.harvard.edu/filament/index.html?search=0550
0551	2012-09-20T07:40:03	2012-09-20T11:20:03	914	618	3.0	QS?	F	A	R	Y	N	N	Y	N	0403	[611,1216,279,956]	[2091,4095,2515,3640]	ivo://helio-informatics.org/FE304_MarkCheung_20120921_230336	http://aia.cfa.harvard.edu/filament/index.html?search=0551
0552	2012-09-21T11:50:23	2012-09-21T13:00:23	-111	220	2.0	AR	C	S?	?	Y	N	N	N	B8.7	N	[-343,121,90,350]	[1224,2503,2055,2774]	ivo://helio-informatics.org/FE211_halocme_20120925_155905	http://aia.cfa.harvard.edu/filament/index.html?search=0552
0553	2012-09-22T16:30:35	2012-09-22T21:02:35	876	279	3.0	QS	P	A?	NR	Y	Y?	Y	D	1?	N	[315,1436,-37,594]	[2176,4095,1973,3052]	ivo://helio-informatics.org/FEMET_halocme_20120928_200736	http://aia.cfa.harvard.edu/filament/index.html?search=0553
0554	2012-09-26T08:08:03	2012-09-26T11:00:03	-62	334	1.0	QS	C	A	NR	Y	N	Y	N	N	N?	[-532,408,-136,804]	[985,2904,2065,3144]	ivo://helio-informatics.org/FE171_halocme_20120929_155519	http://aia.cfa.harvard.edu/filament/index.html?search=0554
0555	2012-09-27T21:28:03	2012-09-28T01:42:03	692	52	5.0	AR	F?	A?	R?	Y	N?	N?	N	C3.7	0710	[288,1097,-352,456]	[2176,4095,1595,2674]	ivo://helio-informatics.org/FE171_AnnaMalanushenko_20120929_030747	http://aia.cfa.harvard.edu/filament/index.html?search=0555
0556	2012-10-02T07:00:03	2012-10-02T16:30:03	547	721	4.0	QS	C?	A?	NR	Y	N	Y	N	N	0330	[343,750,435,1007]	[1999,3918,2710,3789]	ivo://helio-informatics.org/FE304_WeiLiu_20121002_213742	http://aia.cfa.harvard.edu/filament/index.html?search=0556
0557	2012-10-06T12:00:03	2012-10-07T20:00:03	379	-833	5.0	PC	F	S	R	Y	N	Y	N	B4.9	0484	[-434,1192,-1222,-444]	[1325,4034,0,1523]	ivo://helio-informatics.org/FEMET_MarcDeRosa_20121012_223330	http://aia.cfa.harvard.edu/filament/index.html?search=0557
0558	2012-10-08T23:00:03	2012-10-09T01:30:03	-948	-426	4.0	AR?	P	S	R	N	N	N	D	C2.2	0466	[-1221,-675,-634,-217]	[0,1279,979,1698]	ivo://helio-informatics.org/FEMET_MarkCheung_20121012_004908	http://aia.cfa.harvard.edu/filament/index.html?search=0558
0559	2012-10-12T00:10:03	2012-10-12T01:50:03	-610	817	3.0	PC	F	S?	R	Y	N	?	N?	N	0277	[-1018,-201,474,1160]	[73,1992,2870,3949]	ivo://helio-informatics.org/FE304_MarkCheung_20121012_163418	http://aia.cfa.harvard.edu/filament/index.html?search=0559
0560	2012-10-15T08:40:03	2012-10-15T15:20:03	-313	963	2.0	PC	F	A	R	N	N	N	Y?	1?	0247	[-684,57,731,1195]	[886,2165,3294,4013]	ivo://helio-informatics.org/FE304_AnnaMalanushenko_20121017_004344	http://aia.cfa.harvard.edu/filament/index.html?search=0560
0561	2012-10-15T13:05:03	2012-10-15T20:40:03	635	259	1.0	QS	P?	S	R	N	N	N	N	2?	N	[281,988,-298,816]	[797,4095,1553,3406]	ivo://helio-informatics.org/FE304_AnnaMalanushenko_20121017_004612	http://aia.cfa.harvard.edu/filament/index.html?search=0561
0562	2012-10-19T05:30:35	2012-10-19T09:30:35	457	-955	4.0	PC	F	A?	NR	Y	N	Y	Y	N	0343	[-4,917,-1214,-696]	[1849,3768,0,1079]	ivo://helio-informatics.org/FEMET_halocme_20121025_014056	http://aia.cfa.harvard.edu/filament/index.html?search=0562
0563	2012-10-21T11:30:03	2012-10-21T15:40:03	-661	-756	2.0	QS?	C	A	?	Y?	Y?	N	N	N	N	[-801,-521,-926,-586]	[307,1586,429,1148]	ivo://helio-informatics.org/FE304_WeiLiu_20121119_214056	http://aia.cfa.harvard.edu/filament/index.html?search=0563
0564	2012-10-21T22:00:03	2012-10-22T03:40:03	1059	-295	4.0	QS	P?	A?	R	Y	Y	N	D	N	0301	[894,1224,-419,-170]	[2816,4095,1198,1917]	ivo://helio-informatics.org/FE304_WeiLiu_20121119_214842	http://aia.cfa.harvard.edu/filament/index.html?search=0564
0565	2012-10-30T04:00:03	2012-10-30T13:55:03	-175	-462	5.0	QS	P	?	R?	Y	N	N?	N	N	N	[-805,455,-913,-10]	[707,2806,689,1868]	ivo://helio-informatics.org/FE304_AnnaMalanushenko_20121102_012220	http://aia.cfa.harvard.edu/filament/index.html?search=0565
0566	2012-11-06T12:00:03	2012-11-08T05:00:03	322	1023	4.0	PC	F?	?	R	N	N	N	Y	N	0136	[180,464,854,1193]	[1945,3224,3376,4095]	ivo://helio-informatics.org/FE304_WeiLiu_20121120_002804	http://aia.cfa.harvard.edu/filament/index.html?search=0566
0567	2012-11-08T14:10:03	2012-11-08T16:40:03	-595	-962	4.0	PC	P	S?	R	Y	Y	Y	Y	N	0718	[-730,-459,-1099,-824]	[418,1697,86,805]	ivo://helio-informatics.org/FE304_WeiLiu_20121120_001350	http://aia.cfa.harvard.edu/filament/index.html?search=0567
0568	2012-11-10T19:00:03	2012-11-11T05:00:03	575	-879	2.5	PC	F	S	R	N	N	Y	N	N	0558	[303,846,-1144,-614]	[2366,3645,224,943]	ivo://helio-informatics.org/FE304_WeiLiu_20121120_012233	http://aia.cfa.harvard.edu/filament/index.html?search=0568
0569	-	-	-	-	-1	-	-	-	-	-	-	-	-	-	-	-	-	ivo://helio-informatics.org/FE304_AnnaMalanushenko_20121112_205617	-
0570	2012-11-12T03:03:03	2012-11-12T08:06:03	204	-446	4.0	IP?	C	S	R	Y	Y	Y?	D	N	N	[-43,450,-644,-249]	[1748,3027,944,1663]	ivo://helio-informatics.org/FEMET_AnnaMalanushenko_20121114_020456	http://aia.cfa.harvard.edu/filament/index.html?search=0570
0571	2012-11-16T05:00:03	2012-11-16T12:00:03	-551	-524	3.0	IP	F	S	R	N?	N	N	D?	C1.4	0477	[-1212,111,-1080,32]	[28,2233,555,1794]	ivo://helio-informatics.org/FE304_MarkCheung_20130205_020302	http://aia.cfa.harvard.edu/filament/index.html?search=0571
0572	2012-11-16T06:24:03	2012-11-16T09:04:03	-510	-508	3.0	IP?	P	A	NR	Y	N	N	N	C1.4	0428	[-1263,242,-1109,94]	[0,2507,498,1907]	ivo://helio-informatics.org/FEMET_KarelSchrijver_20121119_174519	http://aia.cfa.harvard.edu/filament/index.html?search=0572
0573	2012-11-18T14:18:03	2012-11-18T23:54:03	-808	-833	3.0	QS	F	S	R	N	N	Y	N	N	0416	[-1196,-420,-1166,-499]	[0,1919,121,1200]	ivo://helio-informatics.org/FE304_AnnaMalanushenko_20121120_024059	http://aia.cfa.harvard.edu/filament/index.html?search=0573
0574	2012-11-20T07:33:03	2012-11-20T09:39:03	929	-11	4.0	AR	P	A	S	N	N	N	N	N	0475	[595,1263,-365,344]	[1995,4095,1441,2620]	ivo://helio-informatics.org/FE304_AnnaMalanushenko_20121122_004525	http://aia.cfa.harvard.edu/filament/index.html?search=0574
0575	2012-11-20T11:39:03	2012-11-20T14:48:03	1096	144	3.0	AR	F	A	NR	Y	N	N	N	N	0479	[896,1297,50,239]	[2816,4095,1929,2648]	ivo://helio-informatics.org/FE304_AnnaMalanushenko_20121122_005523	http://aia.cfa.harvard.edu/filament/index.html?search=0575
0576	2012-11-21T08:00:03	2012-11-21T22:54:03	34	1063	2.0	PC	F	S?	R	N	N	N	D	N	0141	[-207,276,903,1223]	[1466,2745,3376,4095]	ivo://helio-informatics.org/FE304_AnnaMalanushenko_20121127_015848	http://aia.cfa.harvard.edu/filament/index.html?search=0576
0577	2012-11-21T16:40:03	2012-11-21T19:10:03	475	199	3.0	AR	P?	A?	R	Y	N	N	N	N	N	[360,589,122,275]	[2199,3478,2019,2738]	ivo://helio-informatics.org/FE304_AnnaMalanushenko_20121127_021612	http://aia.cfa.harvard.edu/filament/index.html?search=0577
0578	2012-11-23T09:32:03	2012-11-23T20:24:03	273	-589	5.0	QS	P?	A?	R	Y	Y	Y	N	N	0514	[-619,1165,-877,-301]	[1017,3990,231,1902]	ivo://helio-informatics.org/FEMET_KarelSchrijver_20121126_165238	http://aia.cfa.harvard.edu/filament/index.html?search=0578
0579	2012-11-25T00:20:03	2012-11-25T03:08:03	-535	-235	1.5	AR?	P?	?	R	Y	Y?	N	D?	N	N	[-755,-314,-399,-71]	[518,1797,1297,2016]	ivo://helio-informatics.org/FE211_KarelSchrijver_20121126_174902	http://aia.cfa.harvard.edu/filament/index.html?search=0579
0580	2012-11-27T00:00:03	2012-11-27T08:00:03	-735	277	5.0	IP	F	A	NR	Y	N	Y	D	3?	0548	[-1198,-271,-43,597]	[0,1919,1970,3049]	ivo://helio-informatics.org/FEMET_MarcDeRosa_20121202_010858	http://aia.cfa.harvard.edu/filament/index.html?search=0580
0581	2012-11-28T18:00:03	2012-11-28T23:00:03	690	-41	4.0	IP?	F	S	S	Y	N?	N?	Y	M2.2	0267	[158,1222,-444,361]	[2176,4095,1439,2518]	ivo://helio-informatics.org/FE171_MarcDeRosa_20121204_182434	http://aia.cfa.harvard.edu/filament/index.html?search=0581
0582	2012-11-29T09:59:27	2012-11-29T13:59:27	-863	124	3.0	AR	C?	S	R	N	Y	N?	Y	C2.0|C4.6	N	[-1213,-512,-153,401]	[0,1279,1895,2614]	ivo://helio-informatics.org/FE193_MarcDeRosa_20121204_191919	http://aia.cfa.harvard.edu/filament/index.html?search=0582
0583	-	-	-	-	-1	-	-	-	-	-	-	-	-	-	-	-	-	ivo://helio-informatics.org/FE304_AnnaMalanushenko_20121204_001321	-
0584	2012-11-29T17:36:03	2012-11-29T20:33:03	-235	-1033	1.0	PC	F?	S	R	Y	N	N	N	N	0520	[-543,72,-1257,-809]	[1016,2295,0,719]	ivo://helio-informatics.org/FE304_AnnaMalanushenko_20121204_001515	http://aia.cfa.harvard.edu/filament/index.html?search=0584
0585	2012-12-04T04:00:03	2012-12-04T11:00:03	-914	-482	5.0	AR?	P	S?	R	Y	N	Y	N	N	0296	[-1161,-668,-751,-213]	[0,1919,705,1784]	ivo://helio-informatics.org/FE304_MarkCheung_20121210_181924	http://aia.cfa.harvard.edu/filament/index.html?search=0585
0586	2012-12-04T23:30:03	2012-12-05T03:30:03	-1028	275	2.0	AR	F	A	R	N	N	N	Y	C1.7	0609	[-1222,-833,30,520]	[0,1919,1967,3046]	ivo://helio-informatics.org/FE304_MarkCheung_20121210_180655	http://aia.cfa.harvard.edu/filament/index.html?search=0586
0587	2012-12-05T22:30:03	2012-12-06T03:30:03	607	-747	2.0	PC	F	S	R	Y?	N	Y	N	N	0301	[-6,1219,-1185,-309]	[2038,4079,230,1377]	ivo://helio-informatics.org/FE211_MarkCheung_20121210_193719	http://aia.cfa.harvard.edu/filament/index.html?search=0587
0588	2012-12-06T11:30:03	2012-12-06T15:00:03	-1011	637	1.0	QS	O?	A	R	N	N	N	D	N	N?	[-1189,-833,430,845]	[0,1279,2751,3470]	ivo://helio-informatics.org/FE211_MarkCheung_20121210_205530	http://aia.cfa.harvard.edu/filament/index.html?search=0588
0589	2012-12-07T11:00:03	2012-12-07T17:30:03	769	924	2.0	PC?	P	A	R	Y	N?	Y	Y	N	0419	[504,1035,654,1193]	[2176,4095,3016,4095]	ivo://helio-informatics.org/FE304_MarkCheung_20121210_212633	http://aia.cfa.harvard.edu/filament/index.html?search=0589
0590	2012-12-07T21:00:03	2012-12-07T22:30:03	1027	182	4.0	AR	F	?	S	Y	Y?	N	D	C3.9	0406	[821,1233,-139,503]	[2176,4095,1812,2891]	ivo://helio-informatics.org/FEMET_MarkCheung_20121210_213057	http://aia.cfa.harvard.edu/filament/index.html?search=0590
0591	2012-12-09T16:14:03	2012-12-09T18:52:03	982	478	2.0	AR	P	A	NR?	Y?	N	N	N	N	0268	[771,1193,208,749]	[2176,4095,2306,3385]	ivo://helio-informatics.org/FEMET_RalphSeguin_20121212_020752	http://aia.cfa.harvard.edu/filament/index.html?search=0591
0592	2012-12-10T10:00:03	2012-12-10T19:00:03	-873	-685	3.0	QS	F	A	R	Y	N	N?	N	N	0207	[-1271,-474,-1066,-303]	[0,1919,368,1447]	ivo://helio-informatics.org/FEMET_MarcDeRosa_20121217_182206	http://aia.cfa.harvard.edu/filament/index.html?search=0592
0592b	2012-12-10T10:00:03	2012-12-10T19:00:03	-873	-685	3.0	?	F	S	R	Y?	N	N	N?	N	0207	[-1271,-474,-1066,-303]	[0,1919,368,1447]	ivo://helio-informatics.org/FEMET_MarcDeRosa_20121217_182206	http://aia.cfa.harvard.edu/filament/index.html?search=0592b
0593	2012-12-11T14:00:03	2012-12-11T17:32:03	-432	94	3.0	AR	P	A	NR?	Y	N	N	N	N	N	[-787,-77,-452,640]	[0,3234,1296,3113]	ivo://helio-informatics.org/FE171_KarelSchrijver_20121212_232134	http://aia.cfa.harvard.edu/filament/index.html?search=0593
0593b	2012-12-11T14:00:03	2012-12-11T17:32:03	-432	94	3.0	QS?	F	A	R	Y	N	N	N	N	N	[-787,-77,-452,640]	[0,3234,1296,3113]	ivo://helio-informatics.org/FE171_KarelSchrijver_20121212_232134	http://aia.cfa.harvard.edu/filament/index.html?search=0593b
0594	2012-12-13T22:00:03	2012-12-14T10:00:03	828	-365	3.0	QS	F?	S?	R	Y	N	N?	N	N	0210	[459,1197,-677,-52]	[2789,4068,1081,1800]	ivo://helio-informatics.org/FE211_WeiLiu_20130218_201252	http://aia.cfa.harvard.edu/filament/index.html?search=0594
0594b	2012-12-13T22:00:03	2012-12-14T10:00:03	828	-365	3.0	?	P	A	R	Y	N	Y	Y	N	0210	[459,1197,-677,-52]	[2789,4068,1081,1800]	ivo://helio-informatics.org/FE211_WeiLiu_20130218_201252	http://aia.cfa.harvard.edu/filament/index.html?search=0594b
0595	2012-12-14T02:30:03	2012-12-14T12:40:03	-567	603	3.0	QS	P	S	R	N	N	Y	N	N	0151	[-981,-154,279,928]	[143,2062,2514,3593]	ivo://helio-informatics.org/FE304_WeiLiu_20130218_195406	http://aia.cfa.harvard.edu/filament/index.html?search=0595
0596	2012-12-14T18:00:03	2012-12-15T01:50:03	-988	-364	4.0	?	F?	S	R	Y	N	Y	D	N	0525	[-1226,-750,-641,-88]	[0,1919,901,1980]	ivo://helio-informatics.org/FE304_WeiLiu_20130218_202124	http://aia.cfa.harvard.edu/filament/index.html?search=0596
0597	2012-12-17T02:10:03	2012-12-17T20:20:03	506	704	3.0	QS	F	S	R	N	N	Y	D?	N	0364	[107,904,484,925]	[1931,3850,2683,3762]	ivo://helio-informatics.org/FE304_WeiLiu_20130219_000940	http://aia.cfa.harvard.edu/filament/index.html?search=0597
0598	-	-	-	-	-1	-	-	-	-	-	-	-	-	-	-	-	-	ivo://helio-informatics.org/FE304_AnnaMalanushenko_20130109_001033	-
0599	2012-12-20T01:00:03	2012-12-20T05:39:03	-387	330	1.0	QS	F?	S	R	N	N	N	N	N	0137	[-689,-85,15,645]	[444,2363,2059,3138]	ivo://helio-informatics.org/FE304_AnnaMalanushenko_20121222_012650	http://aia.cfa.harvard.edu/filament/index.html?search=0599
0600	2012-12-21T05:28:03	2012-12-21T10:52:03	-344	-1012	2.0	PC	P	S	R	Y	Y?	N	N	N	0271	[-813,125,-1202,-822]	[515,2434,0,1079]	ivo://helio-informatics.org/FE304_MarkCheung_20121222_031657	http://aia.cfa.harvard.edu/filament/index.html?search=0600
0601	2012-12-25T08:52:35	2012-12-25T12:40:35	-1037	-408	2.0	AR?	P	S?	R	Y?	Y?	N	N	C1.1	0140	[-1186,-888,-719,-97]	[0,1919,829,1908]	ivo://helio-informatics.org/FE171_KarelSchrijver_20130103_005926	http://aia.cfa.harvard.edu/filament/index.html?search=0601
0602	2012-12-26T07:20:23	2012-12-26T08:20:23	-964	-170	3.0	AR	C?	S?	R	Y	N?	N	D	N	N?	[-1221,-707,-363,23]	[0,1279,1405,2124]	ivo://helio-informatics.org/FE304_halocme_20130103_171358	http://aia.cfa.harvard.edu/filament/index.html?search=0602
0603	2012-12-26T16:50:23	2012-12-26T18:30:23	-940	-220	3.0	AR	P	S	R	Y	N	N	D	N	Y?	[-1224,-657,-433,-8]	[0,1279,1321,2040]	ivo://helio-informatics.org/FE211_halocme_20130103_192621	http://aia.cfa.harvard.edu/filament/index.html?search=0603
0604	2012-12-28T10:20:23	2012-12-28T11:20:23	996	31	1.0	QS	P?	A	R	N	N	N	N	N	0419	[946,1047,-24,87]	[2816,4095,1741,2460]	ivo://helio-informatics.org/FE211_halocme_20130104_044803	http://aia.cfa.harvard.edu/filament/index.html?search=0604
0605	2012-12-29T13:30:35	2012-12-29T15:00:35	-858	-399	3.0	?	P?	S	NR?	Y	N	N	D	N	N	[-1256,-461,-622,-175]	[0,1919,844,1923]	ivo://helio-informatics.org/FE304_halocme_20130104_054130	http://aia.cfa.harvard.edu/filament/index.html?search=0605
0606	2012-12-29T23:20:23	2012-12-30T01:31:11	-930	253	3.0	QS	P	S	R	N?	N	Y	D	N	0456	[-1226,-634,87,419]	[0,1279,2110,2829]	ivo://helio-informatics.org/FEMET_halocme_20130104_073652	http://aia.cfa.harvard.edu/filament/index.html?search=0606
0607	2013-01-02T17:00:03	2013-01-02T18:20:03	-848	369	2.0	AR	P	?	R	Y?	N?	N	D	N	N	[-1266,-431,135,604]	[0,1919,2124,3203]	ivo://helio-informatics.org/FEMET_halocme_20130104_194052	http://aia.cfa.harvard.edu/filament/index.html?search=0607
0608	2013-01-07T05:00:03	2013-01-07T13:12:03	466	-1010	3.0	PC	P	?	R?	Y	N	Y	Y	N	0263	[23,909,-1250,-769]	[1865,3784,0,1079]	ivo://helio-informatics.org/FE304_AnnaMalanushenko_20130109_010544	http://aia.cfa.harvard.edu/filament/index.html?search=0608
0609	2013-01-07T07:51:03	2013-01-07T10:15:03	985	684	4.0	AR	C	?	NR	N	N	N	D	N	N	[892,1078,611,757]	[2816,4095,2829,3548]	ivo://helio-informatics.org/FE211_AnnaMalanushenko_20130109_013133	http://aia.cfa.harvard.edu/filament/index.html?search=0609
0610	2013-01-08T16:36:03	2013-01-08T20:15:03	331	739	1.0	QS	C?	A	R	Y?	N	Y	N	N	N	[157,504,631,847]	[1959,3238,2920,3639]	ivo://helio-informatics.org/FEMET_AnnaMalanushenko_20130109_204401	http://aia.cfa.harvard.edu/filament/index.html?search=0610
0611	2013-01-09T00:00:03	2013-01-09T15:00:03	510	978	3.0	PC	F	A	NR?	N	N	Y	Y?	N	0141	[356,663,795,1161]	[2258,3537,3319,4038]	ivo://helio-informatics.org/FE304_AnnaMalanushenko_20130110_022927	http://aia.cfa.harvard.edu/filament/index.html?search=0611
0612	2013-01-09T01:00:03	2013-01-09T08:12:03	918	-621	4.0	QS	P	A?	R	Y	N	Y	N	N	0679	[603,1232,-922,-319]	[2816,4095,654,1373]	ivo://helio-informatics.org/FE304_AnnaMalanushenko_20130110_022542	http://aia.cfa.harvard.edu/filament/index.html?search=0612
0613	2013-01-10T21:00:35	2013-01-12T00:00:35	681	-906	4.0	PC	P?	?	R	Y	?	Y	Y	N	N	[422,940,-1183,-629]	[2176,4095,0,1079]	ivo://helio-informatics.org/FEMET_WeiLiu_20130116_014851	http://aia.cfa.harvard.edu/filament/index.html?search=0613
0614	2013-01-10T23:15:35	2013-01-11T01:30:35	-945	-475	3.0	QS?	F	S	R	Y	N	Y	N	3?	0510	[-1191,-699,-752,-199]	[0,1919,716,1795]	ivo://helio-informatics.org/FE304_WeiLiu_20130116_014347	http://aia.cfa.harvard.edu/filament/index.html?search=0614
0615	2013-01-15T05:00:03	2013-01-15T12:20:03	716	-730	5.0	IP	P	A?	S?	Y	Y?	Y	N	N	0225	[387,1045,-1149,-311]	[1615,4095,135,1528]	ivo://helio-informatics.org/FEMET_KarelSchrijver_20130116_002832	http://aia.cfa.harvard.edu/filament/index.html?search=0615
0616	2013-01-15T21:00:35	2013-01-16T00:00:35	-878	-658	2.0	?	F	S?	R?	N	N	N	N	N	0403	[-1174,-582,-824,-491]	[0,1279,593,1312]	ivo://helio-informatics.org/FE211_halocme_20130116_164339	http://aia.cfa.harvard.edu/filament/index.html?search=0616
0617	2013-01-16T05:00:03	2013-01-16T10:00:03	624	-899	4.0	QS	P	?	NR	Y	Y	Y	Y	N	0686	[90,1158,-1199,-599]	[2129,4048,10,1089]	ivo://helio-informatics.org/FE171_halocme_20130116_160821	http://aia.cfa.harvard.edu/filament/index.html?search=0617
0618	2013-01-16T09:30:35	2013-01-16T11:30:35	-785	-546	3.0	QS	P	S?	R	Y	Y?	Y	N	N	0271	[-1223,-347,-792,-300]	[0,1919,599,1678]	ivo://helio-informatics.org/FE171_halocme_20130116_192555	http://aia.cfa.harvard.edu/filament/index.html?search=0618
0619	2013-01-19T09:45:03	2013-01-19T13:09:03	-838	-149	4.0	IP	F	S	S	Y?	N	Y	N	N	Y?	[-1272,-404,-475,178]	[0,1919,1261,2340]	ivo://helio-informatics.org/FE304_AnnaMalanushenko_20130121_204734	http://aia.cfa.harvard.edu/filament/index.html?search=0619
0620	2013-01-22T00:10:03	2013-01-22T07:20:03	-748	-746	4.0	QS	F?	S	R	Y?	N	Y	N?	N	0413	[-1226,-269,-1154,-338]	[0,1919,265,1344]	ivo://helio-informatics.org/FE304_MarkCheung_20130123_182127	http://aia.cfa.harvard.edu/filament/index.html?search=0620
0621	2013-01-23T00:30:03	2013-01-23T05:50:03	-446	-959	5.0	PC	F	S?	NR?	Y	N?	Y	Y	N	0419	[-941,48,-1214,-703]	[344,2263,0,1079]	ivo://helio-informatics.org/FE304_MarkCheung_20130123_182817	http://aia.cfa.harvard.edu/filament/index.html?search=0621
0622	2013-01-23T11:00:03	2013-01-23T16:00:03	-518	676	3.5	QS	F	S?	R	Y	N	Y	D?	N	0437	[-1038,2,156,1196]	[225,2144,2635,3714]	ivo://helio-informatics.org/FEMET_halocme_20130124_204015	http://aia.cfa.harvard.edu/filament/index.html?search=0622
0623	2013-01-25T14:04:03	2013-01-25T21:24:03	-566	698	2.0	QS	C	?	?	N	N	N	N	N	N	[-807,-325,497,898]	[465,1744,2851,3570]	ivo://helio-informatics.org/FEMET_KarelSchrijver_20130128_183045	http://aia.cfa.harvard.edu/filament/index.html?search=0623
0624	2013-01-29T01:00:03	2013-01-29T04:00:03	-56	881	2.0	IP?	F?	?	R?	N	N	N	D	N	0365	[-775,663,477,1285]	[757,3152,2750,4095]	ivo://helio-informatics.org/FEMET_halocme_20130201_001120	http://aia.cfa.harvard.edu/filament/index.html?search=0624
0625	2013-01-31T03:00:05	2013-01-31T12:00:05	-686	-516	3.5	IP	F	?	R	N	N	Y	D	N	0578	[-1210,-161,-892,-141]	[0,1919,648,1727]	ivo://helio-informatics.org/FE171_MarkCheung_20130205_225734	http://aia.cfa.harvard.edu/filament/index.html?search=0625
0626	2013-01-31T11:00:05	2013-01-31T21:00:05	-572	441	4.0	IP	F	S?	R	Y	N	Y	Y	N	0679	[-1196,52,26,857]	[55,2134,2199,3368]	ivo://helio-informatics.org/FE171_MarkCheung_20130205_225003	http://aia.cfa.harvard.edu/filament/index.html?search=0626
0627	2013-02-03T05:00:03	2013-02-03T12:20:03	154	-193	3.0	QS	C	?	?	N?	N?	Y?	N	N	N	[-96,404,-369,-17]	[1665,2944,1367,2086]	ivo://helio-informatics.org/FE171_MarkCheung_20130219_233723	http://aia.cfa.harvard.edu/filament/index.html?search=0627
0628	2013-02-03T08:10:03	2013-02-03T21:20:03	823	308	2.0	QS	F	A?	R	N?	N	Y	N	N	0405	[480,1166,103,514]	[2780,4059,2203,2922]	ivo://helio-informatics.org/FE171_MarkCheung_20130219_233900	http://aia.cfa.harvard.edu/filament/index.html?search=0628
0629	-	-	-	-	-1	-	-	-	-	-	-	-	-	-	-	-	-	ivo://helio-informatics.org/FE171_MarkCheung_20130311_233140	-
